dt,cat,bytestotal
201910092200,DEF,19678708812738
201910092200,GHI,62395453
201910092200,JKL,405389780310
201910092200,MNO,2708379906618
201910092200,ABC,2523181846343
201910092200,DEF,7438363202484
201910092200,GHI,711160680589
201910092200,JKL,2236234481017
201910092200,MNO,2152950720352
201910092200,ABC,8542720167814
201910092200,DEF,5237627772
201910092200,GHI,634542483484
201910092200,JKL,2079055420904
201910092200,MNO,1907528488767
201910092200,ABC,8227974972284
201910092200,DEF,23730195383
201910092200,GHI,276053069316
201910092200,JKL,6930638447
201910092300,MNO,679639673285
201910092300,ABC,2607364448046
201910092300,DEF,2547143066330
201910092300,GHI,20448759823703
201910092300,JKL,54559841
201910092300,MNO,417867423220
201910092300,ABC,2877006160632
201910092300,DEF,2649128557773
201910092300,GHI,7848459306761
201910092300,JKL,665416321523
201910092300,MNO,1996838457586
201910092300,ABC,1920921512318
201910092300,DEF,7569201861378
201910092300,GHI,3085056926
201910092300,JKL,601245070737
201910092300,MNO,1925106944946
201910092300,ABC,1746978439796
201910092300,DEF,7582629549646
201910092300,GHI,25464828926
201910092300,JKL,273888626215
201910092300,MNO,8674356431
201910100000,ABC,639785062904
201910100000,DEF,2694484041252
201910100000,GHI,2539024304924
201910100000,JKL,20628602567919
201910100000,MNO,6916195
201910100000,ABC,419764461074
201910100000,DEF,2955802776257
201910100000,GHI,2677284111520
201910100000,JKL,8103586938237
201910100000,MNO,630837839377
201910100000,ABC,1809514484117
201910100000,DEF,1742697518701
201910100000,GHI,6895092079627
201910100000,JKL,3828102946
201910100000,MNO,561255420756
201910100000,ABC,1778012084781
201910100000,DEF,1661388982144
201910100000,GHI,7053791919809
201910100000,JKL,26704579023
201910100000,MNO,256018715194
201910100000,ABC,7208057350
201910100100,DEF,604489047102
201910100100,GHI,2809097228435
201910100100,JKL,2714586523722
201910100100,MNO,21809505349302
201910100100,ABC,28970336
201910100100,DEF,377251106554
201910100100,GHI,2942705643595
201910100100,JKL,2664204787174
201910100100,MNO,8075020657052
201910100100,ABC,590687454298
201910100100,DEF,1717083739103
201910100100,GHI,1624714728333
201910100100,JKL,6329477776450
201910100100,MNO,3703036391
201910100100,ABC,506190735104
201910100100,DEF,1567292476946
201910100100,GHI,1484379476795
201910100100,JKL,6333357240423
201910100100,MNO,21213935995
201910100100,ABC,227968516628
201910100100,DEF,6978094955
201910100200,GHI,599656068891
201910100200,JKL,2986824205332
201910100200,MNO,3000166570056
201910100200,ABC,23222519784088
201910100200,DEF,20337703
201910100200,GHI,349854948938
201910100200,JKL,2959500804863
201910100200,MNO,2803388938198
201910100200,ABC,8211911586856
201910100200,DEF,524159068064
201910100200,GHI,1459624896546
201910100200,JKL,1391551987353
201910100200,MNO,5331006734367
201910100200,ABC,4740564233
201910100200,DEF,382955998948
201910100200,GHI,1221131563423
201910100200,JKL,1112623721476
201910100200,MNO,4845345132079
201910100200,ABC,17147698051
201910100200,DEF,197216595917
201910100200,GHI,7873035106
201910100300,JKL,571999645223
201910100300,MNO,3015545826997
201910100300,ABC,2966415557506
201910100300,DEF,23528045699267
201910100300,GHI,62845510
201910100300,JKL,335822233054
201910100300,MNO,3025727857729
201910100300,ABC,2836048166537
201910100300,DEF,8148118610225
201910100300,GHI,387447503792
201910100300,JKL,1119733572544
201910100300,MNO,1037277337264
201910100300,ABC,4002975548346
201910100300,DEF,5495897333
201910100300,GHI,287039048254
201910100300,JKL,828905399592
201910100300,MNO,763774793414
201910100300,ABC,3252048326743
201910100300,DEF,14366974923
201910100300,GHI,169452729205
201910100300,JKL,8283033353
201910100400,MNO,208075684928
201910100400,ABC,2673472586946
201910100400,DEF,2696781834640
201910100400,GHI,21339217075005
201910100400,JKL,2769539604
201910100400,MNO,317711227305
201910100400,ABC,2827817667797
201910100400,DEF,2567295972151
201910100400,GHI,7924582899346
201910100400,JKL,287205664506
201910100400,MNO,802022714109
201910100400,ABC,689858669677
201910100400,DEF,2731288088225
201910100400,GHI,4745206077
201910100400,JKL,180144528475
201910100400,MNO,518449220035
201910100400,ABC,493773518927
201910100400,DEF,2079920947960
201910100400,GHI,12581068209
201910100400,JKL,147080035514
201910100400,MNO,7376676110
201910100500,ABC,306651646542
201910100500,DEF,1913353238872
201910100500,GHI,1996943781815
201910100500,JKL,15680955857228
201910100500,MNO,3318317257
201910100500,ABC,244997971032
201910100500,DEF,2429188879477
201910100500,GHI,2293742630274
201910100500,JKL,6745466726256
201910100500,MNO,209370014608
201910100500,ABC,547090448716
201910100500,DEF,468263255126
201910100500,GHI,1790370373196
201910100500,JKL,4095554805
201910100500,MNO,119756223508
201910100500,ABC,341415842767
201910100500,DEF,300088292591
201910100500,GHI,1388085907451
201910100500,JKL,8328164998
201910100500,MNO,122615750395
201910100500,ABC,9122423454
201910100600,DEF,208178805220
201910100600,GHI,1257630902992
201910100600,JKL,1303388878821
201910100600,MNO,10394321116444
201910100600,ABC,3277284243
201910100600,DEF,162684926344
201910100600,GHI,1714631238995
201910100600,JKL,1616269254810
201910100600,MNO,4701607958749
201910100600,ABC,155077792112
201910100600,DEF,398008399986
201910100600,GHI,329628422980
201910100600,JKL,1255816924314
201910100600,MNO,4332833734
201910100600,ABC,92388398426
201910100600,DEF,272748544936
201910100600,GHI,235905383113
201910100600,JKL,1066715669840
201910100600,MNO,4948440392
201910100600,ABC,89492301528
201910100600,DEF,7843137717
201910100700,GHI,161096701049
201910100700,JKL,876351767343
201910100700,MNO,827277827639
201910100700,ABC,6748943716032
201910100700,DEF,3278385886
201910100700,GHI,107943276925
201910100700,JKL,1148261239436
201910100700,MNO,1034256398482
201910100700,ABC,3172446346355
201910100700,DEF,129548154939
201910100700,GHI,303246725539
201910100700,JKL,263140519809
201910100700,MNO,980389720916
201910100700,ABC,3547550994
201910100700,DEF,84326104048
201910100700,GHI,225441892543
201910100700,JKL,211478733514
201910100700,MNO,920898981971
201910100700,ABC,3048815739
201910100700,DEF,63273087363
201910100700,GHI,7614172591
201910100800,JKL,115263854523
201910100800,MNO,694670443973
201910100800,ABC,605136136387
201910100800,DEF,5379094503400
201910100800,GHI,3380119380
201910100800,JKL,73373609400
201910100800,MNO,804404480957
201910100800,ABC,685341242391
201910100800,DEF,2165770125452
201910100800,GHI,120362370552
201910100800,JKL,296741249612
201910100800,MNO,247013427551
201910100800,ABC,926414801156
201910100800,DEF,4275522618
201910100800,GHI,98833919941
201910100800,JKL,266039720845
201910100800,MNO,238552948470
201910100800,ABC,1058166680028
201910100800,DEF,2025981563
201910100800,GHI,41396645301
201910100800,JKL,9298757396
201910100900,MNO,108285960655
201910100900,ABC,565419134510
201910100900,DEF,604203779049
201910100900,GHI,4580249565057
201910100900,JKL,3585234961
201910100900,MNO,57006970884
201910100900,ABC,674986361026
201910100900,DEF,599209193729
201910100900,GHI,1775984013340
201910100900,JKL,152969266722
201910100900,MNO,385766603002
201910100900,ABC,380657189843
201910100900,DEF,1355973511829
201910100900,GHI,4466845731
201910100900,JKL,180301027485
201910100900,MNO,510863493970
201910100900,ABC,452294459721
201910100900,DEF,2027263528506
201910100900,GHI,1282085487
201910100900,JKL,33979040581
201910100900,MNO,7771155183
201910101000,ABC,113078658964
201910101000,DEF,557107893085
201910101000,GHI,621469337025
201910101000,JKL,4667701354928
201910101000,MNO,3247855416
201910101000,ABC,57681040505
201910101000,DEF,637924013457
201910101000,GHI,583550606790
201910101000,JKL,1614398125847
201910101000,MNO,267581302720
201910101000,ABC,747244051888
201910101000,DEF,740993554865
201910101000,GHI,2771173138671
201910101000,JKL,3899176710
201910101000,MNO,345907865229
201910101000,ABC,1075715269180
201910101000,DEF,984934731422
201910101000,GHI,4276923790309
201910101000,JKL,1445116504
201910101000,MNO,34792414205
201910101000,ABC,7399280576
201910101100,DEF,148174495718
201910101100,GHI,734308554580
201910101100,JKL,695820746366
201910101100,MNO,5812153904340
201910101100,ABC,3207772713
201910101100,DEF,71976433094
201910101100,GHI,628432232338
201910101100,JKL,596894277157
201910101100,MNO,1628831419608
201910101100,ABC,470753261159
201910101100,DEF,1314102909326
201910101100,GHI,1324999324562
201910101100,JKL,5086873856914
201910101100,MNO,3022395521
201910101100,ABC,546679163408
201910101100,DEF,1760963345733
201910101100,GHI,1616234841531
201910101100,JKL,6998386707436
201910101100,MNO,1090924695
201910101100,ABC,39762934481
201910101100,DEF,7918571041
201910101200,GHI,241438433219
201910101200,JKL,1151266613763
201910101200,MNO,1091097748901
201910101200,ABC,8716566171213
201910101200,DEF,3268964380
201910101200,GHI,96733490320
201910101200,JKL,877275469547
201910101200,MNO,760874774674
201910101200,ABC,2095651150198
201910101200,DEF,601331969866
201910101200,GHI,1792483244791
201910101200,JKL,1838920616241
201910101200,MNO,7087669265744
201910101200,ABC,2662721872
201910101200,DEF,605029771085
201910101200,GHI,1970158190468
201910101200,JKL,1854011683242
201910101200,MNO,8080020462298
201910101200,ABC,2244415147
201910101200,DEF,47854414960
201910101200,GHI,7271574947
201910101300,JKL,410882602013
201910101300,MNO,1630034685186
201910101300,ABC,1619498544950
201910101300,DEF,12675068390945
201910101300,GHI,1992698455
201910101300,JKL,161998186207
201910101300,MNO,1306066018562
201910101300,ABC,1182507550912
201910101300,DEF,3374235402599
201910101300,GHI,665994011895
201910101300,JKL,1926702991254
201910101300,MNO,1905303282574
201910101300,ABC,7442629246945
201910101300,DEF,5440652724
201910101300,GHI,617785707075
201910101300,JKL,1978841687683
201910101300,MNO,1866240328656
201910101300,ABC,8019507562688
201910101300,DEF,6256672260
201910101300,GHI,96586898113
201910101300,JKL,6448789230
201910101400,MNO,528958084995
201910101400,ABC,1867483366445
201910101400,DEF,1793644895477
201910101400,GHI,14490232328703
201910101400,JKL,15152646
201910101400,MNO,260482040909
201910101400,ABC,1824798251029
201910101400,DEF,1602106545139
201910101400,GHI,4755901865119
201910101400,JKL,677965261482
201910101400,MNO,1944049696279
201910101400,ABC,1923952048653
201910101400,DEF,7471417558874
201910101400,GHI,3709113219
201910101400,JKL,640409113599
201910101400,MNO,2026841210179
201910101400,ABC,1897721831719
201910101400,DEF,8119839812880
201910101400,GHI,10497544323
201910101400,JKL,160840626996
201910101400,MNO,6645261951
201910101500,ABC,555051435379
201910101500,DEF,1947450520604
201910101500,GHI,1869509384262
201910101500,JKL,14640713805809
201910101500,MNO,12438787
201910101500,ABC,326738768985
201910101500,DEF,2181312431796
201910101500,GHI,1940222204461
201910101500,JKL,5719471668464
201910101500,MNO,684031798475
201910101500,ABC,2092622444663
201910101500,DEF,2111956523340
201910101500,GHI,7949866362029
201910101500,JKL,2860668336
201910101500,MNO,701944857702
201910101500,ABC,2224353543248
201910101500,DEF,2082006476710
201910101500,GHI,8951325952906
201910101500,JKL,16899530287
201910101500,MNO,207087749160
201910101500,ABC,8143708435
201910101600,DEF,588835035864
201910101600,GHI,1956943475598
201910101600,JKL,1863697964033
201910101600,MNO,15150981261415
201910101600,ABC,89625743
201910101600,DEF,336238871872
201910101600,GHI,2194993427963
201910101600,JKL,1921658039260
201910101600,MNO,5681476277155
201910101600,ABC,748417919564
201910101600,DEF,2304400544318
201910101600,GHI,2306706294787
201910101600,JKL,8912788724535
201910101600,MNO,2420589948
201910101600,ABC,794990979180
201910101600,DEF,2681130556901
201910101600,GHI,2521249189572
201910101600,JKL,10749871349689
201910101600,MNO,17041655397
201910101600,ABC,230225813345
201910101600,DEF,6256255012
201910101700,GHI,620280069791
201910101700,JKL,1978960260344
201910101700,MNO,1887676669855
201910101700,ABC,15290316341091
201910101700,DEF,7519393
201910101700,GHI,350402284615
201910101700,JKL,2253327729151
201910101700,MNO,1926015130021
201910101700,ABC,5932359323799
201910101700,DEF,725224065961
201910101700,GHI,2293736788030
201910101700,JKL,2287574733785
201910101700,MNO,8930422218006
201910101700,ABC,2719348117
201910101700,DEF,693660636468
201910101700,GHI,2317438190560
201910101700,JKL,2161261050077
201910101700,MNO,9213546055876
201910101700,ABC,19093746856
201910101700,DEF,259984061857
201910101700,GHI,6414456302
201910101800,JKL,709870131634
201910101800,MNO,2217880572912
201910101800,ABC,2213065610433
201910101800,DEF,17279305441719
201910101800,GHI,48476735
201910101800,JKL,379560592632
201910101800,MNO,2336871606755
201910101800,ABC,2084406455755
201910101800,DEF,6176172507948
201910101800,GHI,734318067227
201910101800,JKL,2348414989609
201910101800,MNO,2334109412288
201910101800,ABC,8917266033720
201910101800,DEF,3002780653
201910101800,GHI,700193733744
201910101800,JKL,2333173743417
201910101800,MNO,2177965733893
201910101800,ABC,9225959657230
201910101800,DEF,23274109491
201910101800,GHI,267450382761
201910101800,JKL,6358868274
201910101900,MNO,662104650757
201910101900,ABC,2174393338301
201910101900,DEF,2037352091182
201910101900,GHI,16231256126043
201910101900,JKL,8074891
201910101900,MNO,419863187110
201910101900,ABC,2611506359306
201910101900,DEF,2365884829004
201910101900,GHI,6879600507672
201910101900,JKL,737010457671
201910101900,MNO,2305257072480
201910101900,ABC,2269582648895
201910101900,DEF,8900676456783
201910101900,GHI,2994644797
201910101900,JKL,739875320758
201910101900,MNO,2482403882563
201910101900,ABC,2313231769709
201910101900,DEF,9876290352223
201910101900,GHI,21618323179
201910101900,JKL,297563972397
201910101900,MNO,6715176069
201910102000,ABC,653060663744
201910102000,DEF,2181460504096
201910102000,GHI,2091027140782
201910102000,JKL,16534528399825
201910102000,MNO,19735157
201910102000,ABC,392437793513
201910102000,DEF,2451382443321
201910102000,GHI,2245399093951
201910102000,JKL,6770363030637
201910102000,MNO,723736100495
201910102000,ABC,2267913501564
201910102000,DEF,2250894953780
201910102000,GHI,8782388171446
201910102000,JKL,2625283552
201910102000,MNO,790562504999
201910102000,ABC,2585098656191
201910102000,DEF,2400341972023
201910102000,GHI,10409043655536
201910102000,JKL,22502977482
201910102000,MNO,265932622179
201910102000,ABC,7207802721
201910102100,DEF,716612832903
201910102100,GHI,2328677725238
201910102100,JKL,2267824133292
201910102100,MNO,17835451125285
201910102100,ABC,1014771548
201910102100,DEF,392967850298
201910102100,GHI,2579646846907
201910102100,JKL,2352145655054
201910102100,MNO,6942249110500
201910102100,ABC,709397598855
201910102100,DEF,2182880218819
201910102100,GHI,2107447244458
201910102100,JKL,8388640685448
201910102100,MNO,3330243334
201910102100,ABC,770868417005
201910102100,DEF,2468683587858
201910102100,GHI,2326460065702
201910102100,JKL,9935114657461
201910102100,MNO,23625967473
201910102100,ABC,264149775333
201910102100,DEF,6601524949
201910102200,GHI,708524094932
201910102200,JKL,2516757285141
201910102200,MNO,2482595656687
201910102200,ABC,19523615508378
201910102200,DEF,1000605525
201910102200,GHI,406933760841
201910102200,JKL,2825813787836
201910102200,MNO,2581051213791
201910102200,ABC,7527351176661
201910102200,DEF,737547552718
201910102200,GHI,2252295839943
201910102200,JKL,2189108427914
201910102200,MNO,8686700154802
201910102200,ABC,3578849347
201910102200,DEF,700936897692
201910102200,GHI,2226736093333
201910102200,JKL,2088505083479
201910102200,MNO,8913658241850
201910102200,ABC,24931651497
201910102200,DEF,285835857311
201910102200,GHI,6823933367
201910102300,JKL,738516441723
201910102300,MNO,2618442378183
201910102300,ABC,2608323460308
201910102300,DEF,20672471984048
201910102300,GHI,1017672724
201910102300,JKL,429459833905
201910102300,MNO,2956494399059
201910102300,ABC,2711279088504
201910102300,DEF,7990444441162
201910102300,GHI,690926566682
201910102300,JKL,2153770476129
201910102300,MNO,2067418820846
201910102300,ABC,8239626725358
201910102300,DEF,3676655924
201910102300,GHI,649702603492
201910102300,JKL,2093863219437
201910102300,MNO,1931522482692
201910102300,ABC,8232687458775
201910102300,DEF,27561686692
201910102300,GHI,287874210293
201910102300,JKL,7494411347
201910110000,MNO,698382535045
201910110000,ABC,2692356149095
201910110000,DEF,2685153773303
201910110000,GHI,21392757618799
201910110000,JKL,1029937877
201910110000,MNO,446369146791
201910110000,ABC,3001514932533
201910110000,DEF,2745400182234
201910110000,GHI,8203766806933
201910110000,JKL,653529090065
201910110000,MNO,2082898308680
201910110000,ABC,1947501812051
201910110000,DEF,7717944441127
201910110000,GHI,3083033878
201910110000,JKL,612608681245
201910110000,MNO,1981249948116
201910110000,ABC,1833647976320
201910110000,DEF,7857071783780
201910110000,GHI,25323637890
201910110000,JKL,270608886798
201910110000,MNO,7585075184
201910110100,ABC,673567513051
201910110100,DEF,2777747924804
201910110100,GHI,2802461197376
201910110100,JKL,22719179346006
201910110100,MNO,1082271349
201910110100,ABC,397346384335
201910110100,DEF,3067535972121
201910110100,GHI,2755615460431
201910110100,JKL,8143824394965
201910110100,MNO,637797588654
201910110100,ABC,1950510112473
201910110100,DEF,1814148475503
201910110100,GHI,7256560397761
201910110100,JKL,3830556649
201910110100,MNO,557870007482
201910110100,ABC,1727443950651
201910110100,DEF,1629189211748
201910110100,GHI,6949812982265
201910110100,JKL,22796931340
201910110100,MNO,251756993227
201910110100,ABC,7018848713
201910110200,DEF,649775072723
201910110200,GHI,2894139481223
201910110200,JKL,3009114023809
201910110200,MNO,23569147819653
201910110200,ABC,995510386
201910110200,DEF,369573201601
201910110200,GHI,3078834261820
201910110200,JKL,2696851439652
201910110200,MNO,8222459882785
201910110200,ABC,553660438570
201910110200,DEF,1667355989807
201910110200,GHI,1505670176845
201910110200,JKL,6088824684672
201910110200,MNO,3398313136
201910110200,ABC,435360215102
201910110200,DEF,1342654327968
201910110200,GHI,1277388090401
201910110200,JKL,5350450706167
201910110200,MNO,18357845374
201910110200,ABC,192646825615
201910110200,DEF,6983561467
201910110300,GHI,620481065381
201910110300,JKL,2963154142508
201910110300,MNO,2991011627397
201910110300,ABC,23778662155547
201910110300,DEF,1146145466
201910110300,GHI,354133479566
201910110300,JKL,2894691286829
201910110300,MNO,2570044277260
201910110300,ABC,8144495125877
201910110300,DEF,456950292621
201910110300,GHI,1311887922386
201910110300,JKL,1144115782543
201910110300,MNO,4642100796887
201910110300,ABC,3676724998
201910110300,DEF,311199421145
201910110300,GHI,914425191621
201910110300,JKL,865247525962
201910110300,MNO,3664065371324
201910110300,ABC,15249081559
201910110300,DEF,169745159655
201910110300,GHI,8559522934
201910110400,JKL,509010289257
201910110400,MNO,2733819449056
201910110400,ABC,2750790630069
201910110400,DEF,21976508162141
201910110400,GHI,1003439425
201910110400,JKL,312630283594
201910110400,MNO,2841402479798
201910110400,ABC,2593188183589
201910110400,DEF,7968326955564
201910110400,GHI,324735160306
201910110400,JKL,912253801568
201910110400,MNO,807753526506
201910110400,ABC,3184913374763
201910110400,DEF,3900532550
201910110400,GHI,207361421058
201910110400,JKL,587585203468
201910110400,MNO,546937820358
201910110400,ABC,2425929247857
201910110400,DEF,13956581447
201910110400,GHI,144261723557
201910110400,JKL,7011975126
201910110500,MNO,368316647820
201910110500,ABC,1988485111432
201910110500,DEF,2110677711057
201910110500,GHI,16790612429458
201910110500,JKL,972688923
201910110500,MNO,262393480928
201910110500,ABC,2473232179313
201910110500,DEF,2246473462498
201910110500,GHI,6906316171860
201910110500,JKL,240494781018
201910110500,MNO,639750580062
201910110500,ABC,531896030294
201910110500,DEF,2141236381754
201910110500,GHI,4812789276
201910110500,JKL,140300008280
201910110500,MNO,390676516300
201910110500,ABC,367847647490
201910110500,DEF,1604008437391
201910110500,GHI,8957663728
201910110500,JKL,109842855288
201910110500,MNO,6939984904
201910110600,ABC,235129731296
201910110600,DEF,1359559475098
201910110600,GHI,1389849911185
201910110600,JKL,11351587814164
201910110600,MNO,969703571
201910110600,ABC,206221464505
201910110600,DEF,1760950878057
201910110600,GHI,1587991172402
201910110600,JKL,4931561596116
201910110600,MNO,179877532054
201910110600,ABC,441820862944
201910110600,DEF,370346910812
201910110600,GHI,1487102520211
201910110600,JKL,3351929032
201910110600,MNO,108755132161
201910110600,ABC,300881191498
201910110600,DEF,283468026903
201910110600,GHI,1223242362353
201910110600,JKL,6340823055
201910110600,MNO,89927444980
201910110600,ABC,8342790538
201910110700,DEF,158888427623
201910110700,GHI,906569206616
201910110700,JKL,944755477276
201910110700,MNO,7375166175430
201910110700,ABC,1049657626
201910110700,DEF,135715764823
201910110700,GHI,1192812658032
201910110700,JKL,1036778977939
201910110700,MNO,3301470736905
201910110700,ABC,142630649561
201910110700,DEF,340036916973
201910110700,GHI,266145197147
201910110700,JKL,1143934162791
201910110700,MNO,4482500219
201910110700,ABC,92310716589
201910110700,DEF,257010922221
201910110700,GHI,237207231464
201910110700,JKL,1053698766667
201910110700,MNO,2957532935
201910110700,ABC,72690423765
201910110700,DEF,6010313631
201910110800,GHI,123880378565
201910110800,JKL,693628979960
201910110800,MNO,734108721968
201910110800,ABC,5443288958234
201910110800,DEF,1051304035
201910110800,GHI,85390002982
201910110800,JKL,850977623450
201910110800,MNO,686576176469
201910110800,ABC,2216003221876
201910110800,DEF,132104560841
201910110800,GHI,311535246601
201910110800,JKL,251006084651
201910110800,MNO,1050767077672
201910110800,ABC,4252218601
201910110800,DEF,104165995933
201910110800,GHI,268491923416
201910110800,JKL,266864896520
201910110800,MNO,1160753111448
201910110800,ABC,1733152336
201910110800,DEF,49510874750
201910110800,GHI,5681566525
201910110900,JKL,101905754450
201910110900,MNO,575105218349
201910110900,ABC,572900014841
201910110900,DEF,4353626941590
201910110900,GHI,1038999829
201910110900,JKL,63539908699
201910110900,MNO,697859997989
201910110900,ABC,529325301896
201910110900,DEF,1731786480306
201910110900,GHI,156109169227
201910110900,JKL,433414921548
201910110900,MNO,371531131135
201910110900,ABC,1435506982537
201910110900,DEF,3824615703
201910110900,GHI,180276348985
201910110900,JKL,513038193680
201910110900,MNO,455259101726
201910110900,ABC,2017071106887
201910110900,DEF,1822517059
201910110900,GHI,44880137280
201910110900,JKL,6121048765
201910111000,MNO,108060142151
201910111000,ABC,558990910712
201910111000,DEF,542746090310
201910111000,GHI,4095387206289
201910111000,JKL,1037178382
201910111000,MNO,55048468263
201910111000,ABC,600646128546
201910111000,DEF,478385380164
201910111000,GHI,1351834782252
201910111000,JKL,263624531125
201910111000,MNO,759683211538
201910111000,ABC,708059465027
201910111000,DEF,2696187950480
201910111000,GHI,2569234645
201910111000,JKL,336687654010
201910111000,MNO,1031021849896
201910111000,ABC,959458210481
201910111000,DEF,4126968310387
201910111000,GHI,1098664646
201910111000,JKL,29814313931
201910111000,MNO,6836884051
201910111100,ABC,150782281510
201910111100,DEF,633015173590
201910111100,GHI,715621536838
201910111100,JKL,5158492028559
201910111100,MNO,1045489130
201910111100,ABC,70662756793
201910111100,DEF,650373162048
201910111100,GHI,520277977144
201910111100,JKL,1379191261051
201910111100,MNO,442139810105
201910111100,ABC,1280322815173
201910111100,DEF,1271835472187
201910111100,GHI,4801998654889
201910111100,JKL,3712181319
201910111100,MNO,526738222207
201910111100,ABC,1687835477326
201910111100,DEF,1590422632927
201910111100,GHI,6713503377623
201910111100,JKL,1193447156
201910111100,MNO,32225293722
201910111100,ABC,6689809288
201910111200,DEF,236522900164
201910111200,GHI,990578913118
201910111200,JKL,1071556892290
201910111200,MNO,7900881457656
201910111200,ABC,1166351160
201910111200,DEF,101612299939
201910111200,GHI,824514679875
201910111200,JKL,654228194250
201910111200,MNO,2022826860575
201910111200,ABC,599759550108
201910111200,DEF,1778952652688
201910111200,GHI,1716766614954
201910111200,JKL,6841857087418
201910111200,MNO,3205940040
201910111200,ABC,602811885563
201910111200,DEF,1957622757816
201910111200,GHI,1836924548178
201910111200,JKL,7854466250665
201910111200,MNO,2165989822
201910111200,ABC,43118533339
201910111200,DEF,6482230690
201910111300,GHI,396035540727
201910111300,JKL,1548375254292
201910111300,MNO,1618078178062
201910111300,ABC,12369887206038
201910111300,DEF,1172006563
201910111300,GHI,161814870156
201910111300,JKL,1304294998023
201910111300,MNO,1154419564477
201910111300,ABC,3341368653013
201910111300,DEF,670770494763
201910111300,GHI,1948592090622
201910111300,JKL,1854197906598
201910111300,MNO,7460916382274
201910111300,ABC,3700263844
201910111300,DEF,650940024988
201910111300,GHI,2058454176253
201910111300,JKL,1938023630379
201910111300,MNO,8203675117653
201910111300,ABC,5004839402
201910111300,DEF,94974924507
201910111300,GHI,6828517106
201910111400,JKL,526182754091
201910111400,MNO,1969381795984
201910111400,ABC,1996059933890
201910111400,DEF,15610377434949
201910111400,GHI,1335273776
201910111400,JKL,261195169657
201910111400,MNO,1965286982249
201910111400,ABC,1743215268916
201910111400,DEF,4945714068014
201910111400,GHI,699597995477
201910111400,JKL,2091621774551
201910111400,MNO,2016200203692
201910111400,ABC,7871130172870
201910111400,DEF,3204717267
201910111400,GHI,685669892290
201910111400,JKL,2164647759175
201910111400,MNO,2048260082724
201910111400,ABC,8595101293311
201910111400,DEF,9871570708
201910111400,GHI,147088437771
201910111400,JKL,5442546426
201910111500,MNO,565773316572
201910111500,ABC,2078827879324
201910111500,DEF,2088242419310
201910111500,GHI,16630780092346
201910111500,JKL,1020076123
201910111500,MNO,340209263644
201910111500,ABC,2399588746743
201910111500,DEF,2109086190572
201910111500,GHI,6047556566607
201910111500,JKL,735272029267
201910111500,MNO,2230835967102
201910111500,ABC,2169939568359
201910111500,DEF,8421687856386
201910111500,GHI,2113170518
201910111500,JKL,723839331194
201910111500,MNO,2357410754273
201910111500,ABC,2188603640780
201910111500,DEF,9411794650949
201910111500,GHI,15371292783
201910111500,JKL,192989653391
201910111500,MNO,4631669076
201910111600,ABC,619430767696
201910111600,DEF,2167595539916
201910111600,GHI,2152842674286
201910111600,JKL,17121095242342
201910111600,MNO,1155879704
201910111600,ABC,360874354867
201910111600,DEF,2460355874612
201910111600,GHI,2127182586970
201910111600,JKL,6292018248038
201910111600,MNO,750816205865
201910111600,ABC,2324646886427
201910111600,DEF,2258771098269
201910111600,GHI,8766184311984
201910111600,JKL,3081978213
201910111600,MNO,809910526074
201910111600,ABC,2714811592207
201910111600,DEF,2526435535350
201910111600,GHI,10818610416561
201910111600,JKL,17549250657
201910111600,MNO,210407976431
201910111600,ABC,4611459857
201910111700,DEF,662361550916
201910111700,GHI,2151081240194
201910111700,JKL,2218340790519
201910111700,MNO,17240277495883
201910111700,ABC,1024620171
201910111700,DEF,373873847145
201910111700,GHI,2476665704551
201910111700,JKL,2219076236100
201910111700,MNO,6417384574932
201910111700,ABC,720818305758
201910111700,DEF,2359480832856
201910111700,GHI,2257742627489
201910111700,JKL,8769716803932
201910111700,MNO,3068262651
201910111700,ABC,759895076495
201910111700,DEF,2534429518132
201910111700,GHI,2327439383281
201910111700,JKL,10016845835278
201910111700,MNO,17953478999
201910111700,ABC,229990528108
201910111700,DEF,5623576329
201910111800,GHI,737446630847
201910111800,JKL,2372146782531
201910111800,MNO,2463652718356
201910111800,ABC,18638459963287
201910111800,DEF,1019408158
201910111800,GHI,400902090138
201910111800,JKL,2636628036048
201910111800,MNO,2344646281994
201910111800,ABC,6771525706068
201910111800,DEF,698206812194
201910111800,GHI,2322746640675
201910111800,JKL,2204569725909
201910111800,MNO,8603069275448
201910111800,ABC,3101170688
201910111800,DEF,779814972134
201910111800,GHI,2527451847829
201910111800,JKL,2311407965593
201910111800,MNO,10102925577992
201910111800,ABC,20501467683
201910111800,DEF,258637850168
201910111800,GHI,6183158782
201910111900,JKL,715804596690
201910111900,MNO,2331437705442
201910111900,ABC,2305935623306
201910111900,DEF,17986340681334
201910111900,GHI,974465764
201910111900,JKL,428904993891
201910111900,MNO,2821992637798
201910111900,ABC,2532852195847
201910111900,DEF,7391790098964
201910111900,GHI,700521965140
201910111900,JKL,2202466559526
201910111900,MNO,2096329411179
201910111900,ABC,8261143592248
201910111900,DEF,2933998488
201910111900,GHI,817042929426
201910111900,JKL,2623821853440
201910111900,MNO,2408477204679
201910111900,ABC,10440574455825
201910111900,DEF,25369961760
201910111900,GHI,284625751567
201910111900,JKL,5738937292
201910112000,MNO,742387976762
201910112000,ABC,2396643007735
201910112000,DEF,2361115537480
201910112000,GHI,18498778204385
201910112000,JKL,983081521
